--- TRIGGERED ---
0.001,0.001,0.971,2.014,0.977,-0.122
0.002,0.001,0.973,2.136,1.038,-0.122
0.000,0.000,0.971,2.319,1.038,-0.061
0.000,0.002,0.970,2.197,0.916,-0.061
0.002,0.001,0.971,2.136,1.038,-0.244
0.001,0.000,0.972,2.258,0.916,-0.061
0.002,0.001,0.971,2.197,0.977,-0.122
0.002,0.001,0.970,2.136,0.916,-0.122
0.001,0.001,0.971,2.197,1.038,-0.183
0.001,0.000,0.972,2.075,0.854,-0.305
0.000,-0.000,0.970,2.197,0.916,-0.244
0.001,0.000,0.973,2.258,1.038,-0.183
0.001,0.000,0.970,2.197,1.099,-0.061
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.848,0.047,0.110,-16.357,-69.092,12.451
0.856,0.065,0.121,-16.968,-77.087,8.179
0.872,0.091,0.141,-14.587,-83.252,2.502
0.909,0.129,0.186,-4.272,-77.698,-6.165
0.907,0.144,0.199,0.549,-67.078,-6.714
0.890,0.139,0.211,4.395,-55.115,-6.226
0.875,0.114,0.218,7.080,-45.166,-2.380
0.848,0.078,0.226,9.888,-40.527,0.061
0.835,0.088,0.251,10.498,-43.579,-0.305
0.859,0.122,0.288,8.789,-47.485,-2.441
0.897,0.156,0.336,4.944,-46.021,-4.150
0.866,0.095,0.391,5.127,-37.659,-3.174
0.868,0.144,0.318,3.113,-21.851,0.488
0.879,0.190,0.278,0.977,-6.348,-3.052
0.855,0.127,0.272,11.902,-8.179,-3.723
0.675,0.044,0.162,10.620,-15.198,6.165
0.240,-0.011,-0.045,-10.864,-21.362,24.841
-0.013,0.018,-0.002,-44.250,-21.057,42.114
-0.049,0.014,0.005,-31.982,8.179,6.348
-0.057,0.010,0.002,-23.315,22.766,-9.460
-0.057,0.005,-0.003,-15.564,35.583,-17.517
-0.047,-0.002,-0.009,-9.460,45.349,-19.165
-0.038,-0.016,-0.019,-4.272,53.467,-12.146
-0.040,-0.018,-0.021,-4.089,52.795,-6.042
-0.035,-0.023,-0.026,-5.310,50.476,2.258
-0.034,-0.025,-0.028,-7.996,41.199,19.104
-0.031,-0.030,-0.032,-16.846,35.522,26.550
-0.020,-0.033,-0.036,-22.827,29.480,34.058
-0.007,-0.033,-0.034,-29.358,23.132,41.626
-0.041,-0.030,-0.029,-40.955,9.216,55.786
-0.056,-0.023,-0.022,-45.471,4.578,61.768
-0.043,-0.044,-0.031,-49.255,3.601,66.284
-0.022,-0.062,-0.041,-56.274,10.925,66.284
-0.024,-0.054,-0.040,-83.069,33.997,58.044
-0.036,-0.056,-0.046,-92.102,39.978,73.303
-0.014,-0.064,-0.052,-98.877,36.072,97.778
0.072,-0.061,-0.064,-106.140,23.010,125.122
1.219,-0.590,-0.349,-140.930,-8.911,149.902
3.798,-0.374,-0.839,-250.427,-66.772,10.986
3.940,0.380,-0.870,-360.657,-301.331,-185.486
4.000,4.000,3.223,-240.479,-843.994,-140.808
-0.381,0.150,0.319,35.828,404.480,-5.249
-1.822,-0.828,3.876,191.101,426.697,38.696
0.097,-0.052,0.045,7.080,43.457,-12.756
-0.272,-0.428,1.250,-42.664,-112.793,-1.404
0.225,0.330,1.016,-89.233,62.073,57.129
-0.136,0.003,0.799,21.484,-42.419,50.537
0.148,-0.200,1.073,1.404,27.771,71.533
0.083,0.018,0.969,-8.423,-5.432,33.203
-0.026,0.001,0.963,-3.235,-2.380,11.108
